order_id,customer_id,order_date,order_month,channel,device,region,total_revenue,status,is_premium_customer
ORD000275,UC00140,2024-10-26,2024-10,SEA,Desktop,Baden-Württemberg,62.01,geliefert,ja
ORD000276,UC00140,2024-03-13,2024-03,Social Media,Desktop,Baden-Württemberg,346.44,geliefert,ja
ORD000277,UC00141,2024-07-23,2024-07,SEA,Tablet,Berlin,660.59,retourniert,ja
ORD000278,UC00141,2023-07-17,2023-07,Direct,Tablet,Berlin,31.05,retourniert,ja
ORD000279,UC00141,2024-05-19,2024-05,Affiliate,Tablet,Berlin,494.69,geliefert,ja
ORD000280,UC00142,2023-08-25,2023-08,Social Media,Tablet,Brandenburg,408.69,geliefert,nein
ORD000281,UC00142,2023-12-23,2023-12,Organic,Tablet,Brandenburg,975.99,geliefert,nein
ORD000282,UC00142,2023-09-26,2023-09,Social Media,Tablet,Brandenburg,227.45,geliefert,nein
ORD000283,UC00143,2024-10-14,2024-10,E-Mail,Mobile,NRW,124.94,geliefert,ja
ORD000284,UC00143,2024-03-16,2024-03,E-Mail,Mobile,NRW,483.79,retourniert,ja
ORD000285,UC00144,2024-02-06,2024-02,Organic,Mobile,NRW,56.83,geliefert,nein
ORD000286,UC00144,2023-05-31,2023-05,Social Media,Mobile,NRW,1548.6,geliefert,nein
ORD000287,UC00144,2024-09-16,2024-09,Affiliate,Mobile,NRW,136.89,retourniert,nein
ORD000288,UC00145,2024-11-10,2024-11,Organic,Mobile,Hessen,207.29,geliefert,ja
ORD000289,UC00145,2024-12-16,2024-12,SEA,Mobile,Hessen,88.66,geliefert,ja
ORD000290,UC00145,2024-11-20,2024-11,Organic,Mobile,Hessen,544.36,geliefert,ja
ORD000291,UC00145,2024-08-03,2024-08,Affiliate,Mobile,Hessen,581.05,geliefert,ja
ORD000292,UC00146,2023-05-26,2023-05,SEA,Desktop,Hamburg,195.49,retourniert,ja
ORD000293,UC00147,2023-11-23,2023-11,Social Media,Mobile,Baden-Württemberg,152.3,geliefert,nein
ORD000294,UC00148,2024-03-12,2024-03,E-Mail,Desktop,Sachsen,396.73,retourniert,nein
ORD000295,UC00148,2023-03-12,2023-03,Social Media,Mobile,Sachsen,371.07,geliefert,nein
ORD000296,UC00149,2023-08-22,2023-08,Social Media,Desktop,Bayern,602.52,geliefert,nein
ORD000297,UC00150,2023-09-14,2023-09,Organic,Tablet,Hessen,152.39,retourniert,nein
ORD000298,UC00150,2024-07-07,2024-07,E-Mail,Tablet,Hessen,321.65,geliefert,nein
ORD000299,UC00150,2023-02-11,2023-02,Organic,Tablet,Hessen,63.65,retourniert,nein
ORD000300,UC00151,2024-06-18,2024-06,E-Mail,Mobile,Berlin,476.28,geliefert,nein
ORD000301,UC00152,2023-10-07,2023-10,Social Media,Tablet,Bayern,169.22,storniert,nein
ORD000302,UC00153,2023-02-21,2023-02,E-Mail,Mobile,Brandenburg,294.62,geliefert,nein
ORD000303,UC00153,2023-10-30,2023-10,E-Mail,Mobile,Brandenburg,48.42,geliefert,nein
ORD000304,UC00154,2023-05-28,2023-05,Social Media,Desktop,Hamburg,192.3,geliefert,nein
ORD000305,UC00154,2023-11-07,2023-11,Direct,Desktop,Hamburg,162.14,geliefert,nein
ORD000306,UC00154,2023-09-15,2023-09,E-Mail,Desktop,Hamburg,847.24,retourniert,nein
ORD000307,UC00155,2023-05-15,2023-05,Social Media,Desktop,Sachsen,292.76,geliefert,nein
ORD000308,UC00156,2023-01-25,2023-01,Social Media,Desktop,NRW,163.16,retourniert,nein
ORD000309,UC00156,2023-12-01,2023-12,SEA,Desktop,NRW,586.31,geliefert,nein
ORD000310,UC00157,2023-12-13,2023-12,Organic,Mobile,Baden-Württemberg,175.02,retourniert,ja
ORD000311,UC00157,2024-04-12,2024-04,Affiliate,Mobile,Baden-Württemberg,381.04,retourniert,ja
ORD000312,UC00159,2023-05-25,2023-05,Direct,Desktop,Bayern,1152.91,geliefert,nein
ORD000313,UC00159,2024-11-19,2024-11,SEA,Tablet,Bayern,444.16,geliefert,nein
ORD000314,UC00159,2023-05-26,2023-05,Organic,Desktop,Bayern,96.64,geliefert,nein
ORD000315,UC00160,2023-12-07,2023-12,Organic,Mobile,Berlin,426.23,geliefert,ja
ORD000316,UC00160,2023-11-11,2023-11,E-Mail,Mobile,Berlin,268.7,geliefert,ja
ORD000317,UC00160,2024-06-17,2024-06,SEA,Mobile,Berlin,452.23,geliefert,ja
ORD000318,UC00161,2023-11-26,2023-11,Social Media,Mobile,Hessen,722.71,geliefert,nein
ORD000319,UC00164,2023-11-19,2023-11,Social Media,Desktop,NRW,155.35,geliefert,nein
ORD000320,UC00165,2023-12-11,2023-12,SEA,Mobile,Berlin,109.68,geliefert,nein
ORD000321,UC00165,2023-09-10,2023-09,Direct,Desktop,Berlin,253.34,geliefert,nein
ORD000322,UC00165,2023-10-14,2023-10,Social Media,Tablet,Berlin,115.37,geliefert,nein
ORD000323,UC00166,2023-06-17,2023-06,E-Mail,Mobile,Hessen,110.38,geliefert,nein
ORD000324,UC00167,2023-06-24,2023-06,SEA,Desktop,Berlin,233.92,retourniert,nein
ORD000325,UC00167,2024-07-25,2024-07,Organic,Desktop,Berlin,41.17,geliefert,nein
ORD000326,UC00167,2023-06-03,2023-06,E-Mail,Desktop,Berlin,167.48,geliefert,nein
ORD000327,UC00168,2024-09-21,2024-09,Affiliate,Mobile,Bayern,264.15,geliefert,nein
ORD000328,UC00169,2024-03-24,2024-03,SEA,Mobile,Berlin,29.8,geliefert,nein
ORD000329,UC00170,2023-06-03,2023-06,Organic,Mobile,NRW,1119.89,geliefert,nein
ORD000330,UC00171,2024-02-20,2024-02,SEA,Mobile,Hessen,244.57,retourniert,nein
ORD000331,UC00171,2024-11-25,2024-11,E-Mail,Mobile,Hessen,1377.82,geliefert,nein
ORD000332,UC00171,2023-03-08,2023-03,Direct,Mobile,Hessen,282.7,geliefert,nein
ORD000333,UC00172,2024-04-21,2024-04,SEA,Mobile,Sachsen,224.31,retourniert,nein
ORD000334,UC00172,2024-04-02,2024-04,SEA,Mobile,Sachsen,440.34,geliefert,nein
ORD000335,UC00173,2024-12-15,2024-12,Organic,Mobile,Sachsen,153.67,geliefert,nein
ORD000336,UC00173,2024-02-05,2024-02,Social Media,Mobile,Sachsen,365.16,geliefert,nein
ORD000337,UC00174,2024-07-20,2024-07,Organic,Mobile,Bayern,1012.44,geliefert,nein
ORD000338,UC00175,2024-04-11,2024-04,Direct,Tablet,Hamburg,246.41,geliefert,nein
ORD000339,UC00175,2023-07-05,2023-07,SEA,Desktop,Hamburg,515.16,geliefert,nein
ORD000340,UC00175,2024-04-02,2024-04,E-Mail,Tablet,Hamburg,486.95,geliefert,nein
ORD000341,UC00177,2024-07-30,2024-07,Social Media,Mobile,Bayern,962.92,geliefert,ja
ORD000342,UC00177,2024-06-23,2024-06,Organic,Mobile,Bayern,149.55,geliefert,ja
ORD000343,UC00178,2023-11-06,2023-11,Social Media,Mobile,Bayern,459.4,retourniert,nein
ORD000344,UC00178,2024-03-03,2024-03,Direct,Mobile,Bayern,46.62,retourniert,nein
ORD000345,UC00178,2024-05-07,2024-05,SEA,Mobile,Bayern,380.7,geliefert,nein
ORD000346,UC00179,2023-05-23,2023-05,Affiliate,Tablet,Bayern,386.74,geliefert,nein
ORD000347,UC00180,2023-01-19,2023-01,Organic,Mobile,Hamburg,164.42,geliefert,nein
ORD000348,UC00181,2023-09-04,2023-09,Direct,Mobile,Niedersachsen,485.15,geliefert,nein
ORD000349,UC00181,2023-03-08,2023-03,SEA,Mobile,Niedersachsen,670.25,geliefert,nein
ORD000350,UC00183,2024-09-27,2024-09,Affiliate,Desktop,NRW,81.92,geliefert,ja
ORD000351,UC00183,2024-06-23,2024-06,Direct,Desktop,NRW,546.87,geliefert,ja
ORD000352,UC00183,2024-01-19,2024-01,E-Mail,Desktop,NRW,150.14,retourniert,ja
ORD000353,UC00183,2023-04-26,2023-04,SEA,Desktop,NRW,351.0,geliefert,ja
ORD000354,UC00185,2024-05-11,2024-05,E-Mail,Mobile,Bayern,467.99,retourniert,nein
ORD000355,UC00185,2023-08-06,2023-08,Social Media,Desktop,Bayern,178.54,geliefert,nein
ORD000356,UC00185,2024-03-31,2024-03,Social Media,Mobile,Bayern,41.93,geliefert,nein
ORD000357,UC00186,2024-06-03,2024-06,Social Media,Mobile,Hessen,123.82,geliefert,ja
ORD000358,UC00187,2023-04-08,2023-04,SEA,Mobile,Sachsen,227.6,retourniert,ja
ORD000359,UC00187,2024-03-10,2024-03,Direct,Mobile,Sachsen,86.66,geliefert,ja
ORD000360,UC00187,2023-04-11,2023-04,Social Media,Mobile,Sachsen,151.3,geliefert,ja
ORD000361,UC00188,2024-07-20,2024-07,SEA,Desktop,Sachsen,323.18,storniert,nein
ORD000362,UC00189,2024-02-03,2024-02,Direct,Mobile,Bayern,338.02,geliefert,ja
ORD000363,UC00189,2024-09-03,2024-09,Social Media,Mobile,Bayern,355.68,geliefert,ja
ORD000364,UC00189,2023-10-06,2023-10,SEA,Mobile,Bayern,772.14,retourniert,ja
ORD000365,UC00190,2024-03-28,2024-03,Direct,Mobile,Baden-Württemberg,22.57,geliefert,nein
ORD000366,UC00191,2023-03-24,2023-03,SEA,Mobile,Bayern,392.29,geliefert,nein
ORD000367,UC00192,2024-01-21,2024-01,SEA,Mobile,Bayern,243.71,geliefert,nein
ORD000368,UC00192,2024-12-02,2024-12,Social Media,Mobile,Bayern,251.46,geliefert,nein
ORD000369,UC00192,2024-09-27,2024-09,Direct,Desktop,Bayern,198.66,retourniert,nein
ORD000370,UC00193,2024-04-09,2024-04,Organic,Desktop,Niedersachsen,129.86,geliefert,ja
ORD000371,UC00193,2023-11-25,2023-11,Social Media,Desktop,Niedersachsen,299.9,geliefert,ja
ORD000372,UC00193,2024-02-29,2024-02,SEA,Desktop,Niedersachsen,304.82,geliefert,ja
ORD000373,UC00193,2024-08-23,2024-08,SEA,Desktop,Niedersachsen,117.85,geliefert,ja
ORD000374,UC00194,2024-04-09,2024-04,SEA,Mobile,Berlin,371.9,geliefert,nein
ORD000375,UC00194,2024-04-06,2024-04,SEA,Mobile,Berlin,168.57,geliefert,nein
ORD000376,UC00194,2024-04-13,2024-04,E-Mail,Mobile,Berlin,287.16,geliefert,nein
ORD000377,UC00194,2024-03-22,2024-03,SEA,Mobile,Berlin,36.2,geliefert,nein
ORD000378,UC00195,2023-10-02,2023-10,Organic,Mobile,Baden-Württemberg,31.72,geliefert,nein
ORD000379,UC00195,2024-12-14,2024-12,Social Media,Desktop,Baden-Württemberg,886.0,geliefert,nein
ORD000380,UC00196,2024-10-23,2024-10,SEA,Mobile,Sachsen,799.75,geliefert,nein
ORD000381,UC00197,2024-12-01,2024-12,E-Mail,Mobile,NRW,928.84,geliefert,nein
ORD000382,UC00197,2024-09-26,2024-09,Organic,Mobile,NRW,724.8,retourniert,nein
ORD000383,UC00198,2024-10-12,2024-10,Affiliate,Mobile,NRW,208.1,geliefert,nein
ORD000384,UC00199,2023-05-15,2023-05,Direct,Desktop,Bayern,392.32,storniert,ja
ORD000385,UC00200,2024-03-03,2024-03,SEA,Mobile,Brandenburg,269.09,retourniert,nein
ORD000386,UC00200,2023-06-20,2023-06,SEA,Mobile,Brandenburg,356.74,retourniert,nein
ORD000387,UC00200,2023-09-21,2023-09,SEA,Mobile,Brandenburg,238.46,geliefert,nein
ORD000388,UC00201,2024-10-01,2024-10,Direct,Mobile,Hessen,282.64,geliefert,nein
ORD000389,UC00201,2024-02-28,2024-02,E-Mail,Desktop,Hessen,37.07,storniert,nein
ORD000390,UC00202,2023-08-25,2023-08,Affiliate,Mobile,Bayern,321.45,storniert,ja
ORD000391,UC00203,2023-12-16,2023-12,SEA,Mobile,Sachsen,1197.97,geliefert,nein
ORD000392,UC00204,2024-09-04,2024-09,SEA,Mobile,Berlin,260.99,geliefert,ja
ORD000393,UC00204,2024-07-05,2024-07,Social Media,Desktop,Berlin,310.46,geliefert,ja
ORD000394,UC00204,2023-06-16,2023-06,SEA,Desktop,Berlin,94.27,geliefert,ja
ORD000395,UC00204,2024-04-08,2024-04,Affiliate,Desktop,Berlin,189.73,geliefert,ja
ORD000396,UC00205,2024-06-30,2024-06,Organic,Mobile,Niedersachsen,41.74,geliefert,nein
ORD000397,UC00207,2023-09-13,2023-09,SEA,Desktop,Bayern,131.06,geliefert,nein
ORD000398,UC00210,2024-10-13,2024-10,Affiliate,Desktop,Berlin,765.14,geliefert,nein
ORD000399,UC00211,2024-01-07,2024-01,Social Media,Mobile,NRW,200.61,geliefert,nein
ORD000400,UC00212,2023-06-13,2023-06,Direct,Mobile,Bayern,184.56,geliefert,nein
ORD000401,UC00212,2023-03-09,2023-03,SEA,Mobile,Bayern,700.95,geliefert,nein
ORD000402,UC00213,2024-05-17,2024-05,Affiliate,Mobile,Hessen,240.75,geliefert,nein
ORD000403,UC00213,2024-07-07,2024-07,SEA,Desktop,Hessen,256.98,retourniert,nein
ORD000404,UC00213,2024-09-26,2024-09,E-Mail,Mobile,Hessen,555.95,geliefert,nein
ORD000405,UC00214,2024-10-06,2024-10,E-Mail,Mobile,Bayern,248.01,geliefert,nein
ORD000406,UC00215,2023-07-28,2023-07,E-Mail,Mobile,NRW,195.6,retourniert,nein
ORD000407,UC00215,2023-10-19,2023-10,Social Media,Mobile,NRW,647.52,geliefert,nein
ORD000408,UC00216,2024-01-28,2024-01,E-Mail,Desktop,Sachsen,428.7,geliefert,nein
ORD000409,UC00216,2023-08-31,2023-08,Organic,Desktop,Sachsen,48.58,retourniert,nein
ORD000410,UC00217,2023-07-01,2023-07,E-Mail,Tablet,Baden-Württemberg,922.56,retourniert,nein
ORD000411,UC00217,2024-11-19,2024-11,Affiliate,Tablet,Baden-Württemberg,552.76,retourniert,nein
ORD000412,UC00217,2023-12-26,2023-12,Social Media,Tablet,Baden-Württemberg,61.3,geliefert,nein
ORD000413,UC00217,2024-12-27,2024-12,E-Mail,Tablet,Baden-Württemberg,669.7,geliefert,nein
ORD000414,UC00218,2023-09-02,2023-09,E-Mail,Mobile,Niedersachsen,424.16,geliefert,nein
ORD000415,UC00219,2024-11-13,2024-11,SEA,Mobile,Bayern,181.1,retourniert,ja
ORD000416,UC00219,2023-01-22,2023-01,SEA,Tablet,Bayern,208.8,geliefert,ja
ORD000417,UC00219,2024-03-11,2024-03,SEA,Mobile,Bayern,456.35,retourniert,ja
ORD000418,UC00220,2024-06-11,2024-06,Social Media,Mobile,Baden-Württemberg,404.82,retourniert,nein
ORD000419,UC00221,2024-07-11,2024-07,Direct,Mobile,Brandenburg,120.18,geliefert,nein
ORD000420,UC00221,2024-11-26,2024-11,Social Media,Mobile,Brandenburg,283.5,geliefert,nein
ORD000421,UC00222,2024-01-10,2024-01,Organic,Mobile,Berlin,261.91,geliefert,nein
ORD000422,UC00223,2024-12-04,2024-12,SEA,Mobile,Baden-Württemberg,126.13,geliefert,nein
ORD000423,UC00224,2024-05-18,2024-05,E-Mail,Desktop,Berlin,134.61,geliefert,nein
ORD000424,UC00224,2024-07-03,2024-07,SEA,Desktop,Berlin,230.42,geliefert,nein
ORD000425,UC00225,2023-05-19,2023-05,SEA,Desktop,Baden-Württemberg,267.04,geliefert,nein
ORD000426,UC00225,2024-06-14,2024-06,Direct,Desktop,Baden-Württemberg,44.25,geliefert,nein
ORD000427,UC00228,2023-12-23,2023-12,Social Media,Desktop,Hessen,359.99,geliefert,nein
ORD000428,UC00228,2024-05-25,2024-05,SEA,Desktop,Hessen,401.89,geliefert,nein
ORD000429,UC00229,2023-08-17,2023-08,Social Media,Mobile,Berlin,365.68,geliefert,nein
ORD000430,UC00229,2023-02-02,2023-02,Organic,Mobile,Berlin,31.09,geliefert,nein
ORD000431,UC00230,2023-08-11,2023-08,Affiliate,Mobile,NRW,476.25,retourniert,nein
ORD000432,UC00231,2023-04-04,2023-04,Organic,Desktop,Thüringen,131.88,geliefert,nein
ORD000433,UC00232,2024-06-23,2024-06,SEA,Mobile,Baden-Württemberg,433.14,geliefert,nein
ORD000434,UC00233,2024-10-09,2024-10,Social Media,Mobile,NRW,960.38,geliefert,nein
ORD000435,UC00234,2023-11-19,2023-11,Direct,Desktop,Niedersachsen,229.51,geliefert,nein
ORD000436,UC00234,2024-11-09,2024-11,Organic,Desktop,Niedersachsen,41.0,retourniert,nein
ORD000437,UC00235,2023-09-17,2023-09,Direct,Mobile,NRW,363.18,geliefert,nein
ORD000438,UC00236,2024-01-14,2024-01,Organic,Tablet,NRW,186.61,geliefert,nein
ORD000439,UC00236,2023-04-13,2023-04,Social Media,Desktop,NRW,245.22,retourniert,nein
ORD000440,UC00236,2023-02-17,2023-02,E-Mail,Mobile,NRW,751.44,geliefert,nein
ORD000441,UC00238,2024-11-09,2024-11,Social Media,Mobile,NRW,427.34,geliefert,nein
ORD000442,UC00238,2024-10-11,2024-10,SEA,Mobile,NRW,691.54,geliefert,nein
ORD000443,UC00240,2024-09-03,2024-09,E-Mail,Desktop,Baden-Württemberg,102.47,geliefert,nein
ORD000444,UC00242,2024-02-03,2024-02,SEA,Mobile,Niedersachsen,42.81,geliefert,nein
ORD000445,UC00243,2024-12-05,2024-12,E-Mail,Mobile,Baden-Württemberg,629.8,geliefert,nein
ORD000446,UC00244,2023-04-11,2023-04,Direct,Mobile,Brandenburg,61.37,geliefert,nein
ORD000447,UC00245,2024-06-10,2024-06,Organic,Tablet,Thüringen,84.58,geliefert,nein
ORD000448,UC00245,2023-01-09,2023-01,Affiliate,Mobile,Thüringen,71.03,geliefert,nein
ORD000449,UC00245,2024-04-17,2024-04,Organic,Tablet,Thüringen,291.78,geliefert,nein
ORD000450,UC00247,2023-09-29,2023-09,E-Mail,Desktop,Sachsen,33.52,geliefert,ja
ORD000451,UC00247,2023-11-24,2023-11,Direct,Desktop,Sachsen,739.18,geliefert,ja
ORD000452,UC00247,2024-07-06,2024-07,Social Media,Desktop,Sachsen,189.35,geliefert,ja
ORD000453,UC00247,2023-12-18,2023-12,Affiliate,Mobile,Sachsen,566.56,geliefert,ja
ORD000454,UC00248,2023-11-18,2023-11,Social Media,Mobile,Bayern,177.22,geliefert,nein
ORD000455,UC00249,2024-12-10,2024-12,SEA,Mobile,Brandenburg,537.34,geliefert,nein
ORD000456,UC00249,2024-08-14,2024-08,Organic,Tablet,Brandenburg,24.44,geliefert,nein
ORD000457,UC00250,2024-09-29,2024-09,E-Mail,Mobile,NRW,55.36,retourniert,ja
ORD000458,UC00250,2024-02-02,2024-02,Social Media,Mobile,NRW,69.74,geliefert,ja
ORD000459,UC00251,2023-05-02,2023-05,Affiliate,Desktop,Niedersachsen,371.56,geliefert,ja
ORD000460,UC00251,2024-11-16,2024-11,Organic,Desktop,Niedersachsen,203.84,geliefert,ja
ORD000461,UC00252,2023-06-07,2023-06,SEA,Desktop,Niedersachsen,83.88,geliefert,nein
ORD000462,UC00252,2024-01-16,2024-01,Social Media,Desktop,Niedersachsen,182.4,geliefert,nein
ORD000463,UC00252,2023-12-12,2023-12,E-Mail,Desktop,Niedersachsen,227.12,geliefert,nein
ORD000464,UC00253,2023-09-19,2023-09,E-Mail,Desktop,Bayern,56.36,retourniert,nein
ORD000465,UC00253,2024-10-29,2024-10,Social Media,Desktop,Bayern,182.14,geliefert,nein
ORD000466,UC00253,2023-02-26,2023-02,SEA,Mobile,Bayern,453.0,geliefert,nein
ORD000467,UC00254,2024-05-15,2024-05,Social Media,Mobile,Berlin,24.23,geliefert,ja
ORD000468,UC00254,2024-02-12,2024-02,Affiliate,Desktop,Berlin,142.6,geliefert,ja
ORD000469,UC00254,2023-01-19,2023-01,SEA,Mobile,Berlin,278.03,geliefert,ja
ORD000470,UC00255,2024-09-28,2024-09,Social Media,Desktop,Baden-Württemberg,180.64,geliefert,nein
ORD000471,UC00256,2023-06-30,2023-06,Direct,Desktop,Baden-Württemberg,366.7,geliefert,nein
ORD000472,UC00256,2023-06-19,2023-06,SEA,Desktop,Baden-Württemberg,392.42,geliefert,nein
ORD000473,UC00257,2023-08-05,2023-08,SEA,Desktop,Berlin,726.19,geliefert,nein
ORD000474,UC00258,2024-04-28,2024-04,SEA,Desktop,NRW,262.08,geliefert,nein
ORD000475,UC00258,2024-05-11,2024-05,Social Media,Desktop,NRW,1611.27,geliefert,nein
ORD000476,UC00259,2023-10-04,2023-10,Social Media,Desktop,NRW,1246.44,geliefert,nein
ORD000477,UC00259,2024-11-11,2024-11,E-Mail,Tablet,NRW,149.47,geliefert,nein
ORD000478,UC00259,2023-03-03,2023-03,SEA,Tablet,NRW,34.46,geliefert,nein
ORD000479,UC00261,2024-12-03,2024-12,SEA,Mobile,Hamburg,185.51,geliefert,nein
ORD000480,UC00261,2023-02-16,2023-02,Social Media,Mobile,Hamburg,726.34,geliefert,nein
ORD000481,UC00262,2024-09-25,2024-09,Organic,Mobile,Hessen,1074.59,geliefert,nein
ORD000482,UC00263,2023-12-20,2023-12,Direct,Mobile,Bayern,287.72,geliefert,nein
ORD000483,UC00263,2023-12-11,2023-12,SEA,Desktop,Bayern,47.1,geliefert,nein
ORD000484,UC00264,2024-04-23,2024-04,Social Media,Mobile,Sachsen,227.52,geliefert,nein
ORD000485,UC00265,2023-02-12,2023-02,Social Media,Mobile,NRW,216.19,geliefert,ja
ORD000486,UC00266,2024-05-12,2024-05,SEA,Mobile,Berlin,652.61,geliefert,nein
ORD000487,UC00268,2024-07-19,2024-07,Social Media,Mobile,Hessen,444.65,geliefert,nein
ORD000488,UC00268,2023-10-17,2023-10,Direct,Mobile,Hessen,102.53,geliefert,nein
ORD000489,UC00269,2024-05-12,2024-05,Organic,Mobile,Hessen,194.45,geliefert,nein
ORD000490,UC00270,2023-06-12,2023-06,SEA,Mobile,Baden-Württemberg,159.95,geliefert,ja
ORD000491,UC00272,2023-06-05,2023-06,E-Mail,Desktop,Bayern,100.93,geliefert,ja
ORD000492,UC00272,2024-06-21,2024-06,E-Mail,Desktop,Bayern,692.19,geliefert,ja
ORD000493,UC00272,2023-05-09,2023-05,Direct,Desktop,Bayern,746.58,geliefert,ja
ORD000494,UC00273,2023-06-24,2023-06,SEA,Desktop,Bayern,485.84,geliefert,ja
ORD000495,UC00273,2023-02-19,2023-02,E-Mail,Mobile,Bayern,283.13,retourniert,ja
ORD000496,UC00273,2023-03-05,2023-03,E-Mail,Desktop,Bayern,367.71,geliefert,ja
ORD000497,UC00274,2024-11-25,2024-11,Social Media,Mobile,Hessen,40.24,geliefert,ja
ORD000498,UC00274,2024-08-26,2024-08,Direct,Mobile,Hessen,101.22,geliefert,ja
ORD000499,UC00275,2023-01-23,2023-01,Social Media,Tablet,Baden-Württemberg,213.24,geliefert,nein
ORD000500,UC00276,2024-07-17,2024-07,Organic,Mobile,NRW,805.1,geliefert,nein
ORD000501,UC00277,2023-12-02,2023-12,SEA,Desktop,Baden-Württemberg,67.5,geliefert,nein
ORD000502,UC00278,2023-12-20,2023-12,Affiliate,Mobile,Thüringen,213.26,geliefert,ja
ORD000503,UC00278,2023-06-11,2023-06,SEA,Mobile,Thüringen,1058.79,retourniert,ja
ORD000504,UC00279,2023-12-16,2023-12,Organic,Tablet,Bayern,95.48,geliefert,nein
ORD000505,UC00279,2023-11-10,2023-11,Organic,Tablet,Bayern,301.62,geliefert,nein
ORD000506,UC00280,2023-10-31,2023-10,SEA,Desktop,Sachsen,681.3,geliefert,nein
ORD000507,UC00280,2023-08-09,2023-08,Affiliate,Mobile,Sachsen,249.2,geliefert,nein
ORD000508,UC00280,2023-06-16,2023-06,Social Media,Mobile,Sachsen,220.53,geliefert,nein
ORD000509,UC00281,2023-02-22,2023-02,SEA,Desktop,NRW,504.42,geliefert,nein
ORD000510,UC00281,2024-11-09,2024-11,Affiliate,Desktop,NRW,989.44,geliefert,nein
ORD000511,UC00281,2024-07-12,2024-07,Affiliate,Desktop,NRW,290.82,retourniert,nein
ORD000512,UC00282,2024-05-28,2024-05,Direct,Desktop,Baden-Württemberg,368.65,geliefert,nein
ORD000513,UC00283,2024-07-29,2024-07,Social Media,Tablet,NRW,72.98,retourniert,nein
ORD000514,UC00284,2023-04-28,2023-04,Social Media,Desktop,Bayern,79.88,retourniert,nein
ORD000515,UC00285,2023-06-17,2023-06,E-Mail,Mobile,Baden-Württemberg,149.5,retourniert,nein
ORD000516,UC00286,2023-12-30,2023-12,Organic,Tablet,Hamburg,556.76,geliefert,nein
ORD000517,UC00286,2023-09-25,2023-09,Direct,Desktop,Hamburg,181.84,retourniert,nein
ORD000518,UC00287,2023-04-29,2023-04,Direct,Mobile,Hessen,750.69,geliefert,ja
ORD000519,UC00287,2023-04-09,2023-04,Social Media,Desktop,Hessen,518.97,geliefert,ja
ORD000520,UC00287,2024-09-22,2024-09,Organic,Desktop,Hessen,653.46,geliefert,ja
ORD000521,UC00289,2024-03-01,2024-03,Organic,Mobile,Baden-Württemberg,172.56,geliefert,nein
ORD000522,UC00289,2024-10-13,2024-10,E-Mail,Mobile,Baden-Württemberg,218.18,geliefert,nein
ORD000523,UC00290,2024-11-04,2024-11,E-Mail,Desktop,Berlin,196.0,geliefert,nein
ORD000524,UC00290,2024-03-23,2024-03,Direct,Desktop,Berlin,460.45,geliefert,nein
ORD000525,UC00291,2023-03-30,2023-03,Organic,Desktop,Bayern,350.0,geliefert,nein
ORD000526,UC00292,2024-10-25,2024-10,Direct,Mobile,Bayern,331.13,storniert,nein
ORD000527,UC00292,2023-04-12,2023-04,Organic,Mobile,Bayern,104.2,geliefert,nein
ORD000528,UC00292,2023-08-31,2023-08,E-Mail,Tablet,Bayern,535.78,geliefert,nein
ORD000529,UC00293,2023-06-27,2023-06,Social Media,Desktop,Berlin,325.29,geliefert,nein
ORD000530,UC00294,2023-01-05,2023-01,Social Media,Desktop,Baden-Württemberg,526.54,geliefert,nein
ORD000531,UC00294,2024-09-10,2024-09,SEA,Mobile,Baden-Württemberg,169.89,geliefert,nein
ORD000532,UC00295,2023-11-20,2023-11,Direct,Mobile,NRW,57.55,retourniert,nein
ORD000533,UC00296,2024-02-20,2024-02,Direct,Mobile,NRW,602.9,geliefert,nein
ORD000534,UC00297,2023-12-04,2023-12,Organic,Mobile,NRW,644.9,geliefert,nein
ORD000535,UC00297,2024-03-10,2024-03,Direct,Mobile,NRW,247.77,geliefert,nein
ORD000536,UC00298,2024-12-02,2024-12,E-Mail,Mobile,NRW,106.3,retourniert,nein
