customer_id,region,age_group,gender,preferred_device,registered_at,is_premium
UC00406,Bayern,35-44,männlich,Desktop,2023-08-06,nein
UC00407,Thüringen,35-44,weiblich,Mobile,2023-02-23,nein
UC00408,NRW,25-34,weiblich,Mobile,2023-04-27,nein
UC00409,Bayern,25-34,weiblich,Desktop,2023-08-19,nein
UC00410,Baden-Württemberg,25-34,weiblich,Mobile,2023-11-23,nein
UC00411,Hessen,25-34,weiblich,Desktop,2023-11-30,nein
UC00412,Berlin,25-34,männlich,Desktop,2023-07-06,nein
UC00413,Brandenburg,65+,weiblich,Desktop,2023-07-10,nein
UC00414,Hessen,25-34,weiblich,Desktop,2023-05-22,ja
UC00415,Berlin,35-44,männlich,Desktop,2023-08-02,ja
UC00416,Hamburg,65+,weiblich,Desktop,2023-11-19,nein
UC00417,Hessen,45-54,weiblich,Mobile,2023-09-03,nein
UC00418,NRW,25-34,weiblich,Mobile,2023-06-24,nein
UC00419,Baden-Württemberg,35-44,weiblich,Tablet,2023-09-26,nein
UC00420,Bayern,65+,männlich,Desktop,2023-08-19,nein
UC00421,Bayern,45-54,männlich,Mobile,2023-09-09,nein
UC00422,Berlin,45-54,männlich,Tablet,2023-05-09,nein
UC00423,Baden-Württemberg,18-24,weiblich,Mobile,2023-07-21,nein
UC00424,Hamburg,25-34,weiblich,Mobile,2023-09-21,nein
UC00425,Baden-Württemberg,25-34,weiblich,Mobile,2023-06-11,nein
UC00426,Bayern,55-64,männlich,Mobile,2023-05-14,nein
UC00427,NRW,35-44,weiblich,Mobile,2023-09-28,nein
UC00428,Bayern,18-24,männlich,Mobile,2023-05-14,nein
UC00429,Hamburg,25-34,divers,Mobile,2023-03-09,nein
UC00430,NRW,35-44,weiblich,Desktop,2023-09-02,nein
UC00431,Berlin,35-44,weiblich,Desktop,2023-03-18,nein
UC00432,Baden-Württemberg,18-24,weiblich,Mobile,2023-10-01,nein
UC00433,Bayern,18-24,männlich,Mobile,2023-05-07,nein
UC00434,Bayern,45-54,weiblich,Tablet,2023-05-02,nein
UC00435,Berlin,35-44,weiblich,Desktop,2023-08-28,ja
UC00436,Hamburg,45-54,männlich,Desktop,2023-09-19,ja
UC00437,Bayern,25-34,weiblich,Desktop,2023-07-18,nein
UC00438,Berlin,35-44,weiblich,Mobile,2023-07-28,nein
UC00439,Berlin,65+,männlich,Mobile,2023-02-24,nein
UC00440,Sachsen,35-44,männlich,Tablet,2023-07-08,ja
UC00441,Hessen,65+,weiblich,Mobile,2023-09-23,nein
UC00442,Hamburg,35-44,weiblich,Mobile,2023-11-06,nein
UC00443,NRW,25-34,weiblich,Mobile,2023-06-27,nein
UC00444,Hessen,35-44,weiblich,Mobile,2023-04-15,nein
UC00445,Hessen,25-34,männlich,Mobile,2023-10-07,nein
UC00446,NRW,35-44,männlich,Desktop,2023-04-07,nein
UC00447,Thüringen,35-44,weiblich,Desktop,2023-06-20,nein
UC00448,Bayern,45-54,weiblich,Desktop,2023-09-25,nein
UC00449,Hamburg,35-44,weiblich,Mobile,2023-03-22,nein
UC00450,Hessen,35-44,weiblich,Desktop,2023-03-07,nein
UC00451,Hamburg,25-34,weiblich,Desktop,2023-12-16,nein
UC00452,Bayern,65+,männlich,Tablet,2023-04-18,nein
UC00453,Bayern,55-64,weiblich,Desktop,2023-11-18,nein
UC00454,Sachsen,25-34,weiblich,Desktop,2023-09-01,nein
UC00455,Baden-Württemberg,35-44,männlich,Mobile,2023-07-20,nein
UC00456,Hamburg,55-64,weiblich,Mobile,2023-08-15,ja
UC00457,Hessen,45-54,männlich,Mobile,2023-09-15,nein
UC00458,Sachsen,45-54,weiblich,Tablet,2023-11-17,nein
UC00459,NRW,55-64,weiblich,Mobile,2023-08-08,nein
UC00460,Hessen,55-64,männlich,Mobile,2023-09-01,nein
UC00461,Baden-Württemberg,25-34,männlich,Mobile,2023-01-01,nein
UC00462,Baden-Württemberg,65+,männlich,Desktop,2023-04-28,ja
UC00463,Niedersachsen,25-34,männlich,Mobile,2023-05-25,nein
UC00464,Berlin,18-24,männlich,Desktop,2023-10-21,nein
UC00465,Berlin,45-54,weiblich,Mobile,2023-02-21,nein
UC00466,Baden-Württemberg,35-44,weiblich,Mobile,2023-02-16,nein
UC00467,Baden-Württemberg,25-34,weiblich,Mobile,2023-10-11,nein
UC00468,Bayern,25-34,weiblich,Mobile,2023-11-12,nein
UC00469,Bayern,65+,weiblich,Mobile,2023-01-04,nein
UC00470,Bayern,25-34,weiblich,Desktop,2023-12-24,nein
UC00471,Hamburg,55-64,weiblich,Mobile,2023-10-20,ja
UC00472,Hamburg,25-34,weiblich,Desktop,2023-04-07,nein
UC00473,Bayern,35-44,männlich,Desktop,2023-10-30,nein
UC00474,Bayern,55-64,männlich,Mobile,2023-08-24,nein
UC00475,Hamburg,25-34,weiblich,Desktop,2023-04-03,nein
UC00476,Bayern,35-44,männlich,Mobile,2023-01-05,nein
UC00477,Niedersachsen,25-34,männlich,Mobile,2023-05-22,nein
UC00478,Bayern,35-44,divers,Mobile,2023-08-17,ja
UC00479,NRW,18-24,weiblich,Desktop,2023-07-16,nein
UC00480,Hamburg,45-54,weiblich,Mobile,2023-09-06,nein
UC00481,Berlin,25-34,weiblich,Mobile,2023-03-20,nein
UC00482,Bayern,25-34,männlich,Desktop,2023-09-10,nein
UC00483,Bayern,45-54,männlich,Desktop,2023-01-23,nein
UC00484,Niedersachsen,18-24,männlich,Mobile,2023-09-16,nein
UC00485,Hamburg,18-24,männlich,Desktop,2023-03-05,nein
UC00486,NRW,35-44,männlich,Mobile,2023-05-25,ja
UC00487,Hessen,25-34,männlich,Desktop,2023-01-12,nein
UC00488,Baden-Württemberg,35-44,weiblich,Tablet,2023-09-01,ja
UC00489,Baden-Württemberg,25-34,weiblich,Mobile,2023-05-23,ja
UC00490,Hessen,55-64,männlich,Mobile,2023-10-15,nein
UC00491,Bayern,55-64,weiblich,Mobile,2023-05-29,nein
UC00492,Bayern,65+,weiblich,Desktop,2023-10-05,nein
UC00493,Baden-Württemberg,25-34,weiblich,Desktop,2023-04-16,nein
UC00494,Berlin,18-24,männlich,Mobile,2023-03-28,nein
UC00495,Thüringen,65+,weiblich,Mobile,2023-04-20,nein
UC00496,NRW,18-24,weiblich,Mobile,2023-04-24,nein
UC00497,NRW,35-44,weiblich,Desktop,2023-07-11,nein
UC00498,Hessen,45-54,männlich,Desktop,2023-02-28,ja
UC00499,Baden-Württemberg,25-34,weiblich,Desktop,2023-12-07,ja
UC00500,NRW,45-54,weiblich,Desktop,2023-04-30,ja
UC00501,Baden-Württemberg,25-34,weiblich,Mobile,2023-02-25,nein
UC00502,Bayern,55-64,männlich,Mobile,2023-09-30,nein
UC00503,Baden-Württemberg,45-54,männlich,Mobile,2023-09-05,nein
UC00504,Bayern,35-44,weiblich,Tablet,2023-04-02,nein
UC00505,Sachsen,55-64,weiblich,Desktop,2023-05-07,nein
UC00506,NRW,18-24,weiblich,Desktop,2023-08-16,ja
UC00507,Bayern,35-44,weiblich,Mobile,2023-05-20,nein
UC00508,NRW,25-34,weiblich,Mobile,2023-03-03,nein
UC00509,NRW,45-54,männlich,Mobile,2023-11-29,nein
UC00510,Bayern,25-34,weiblich,Mobile,2023-09-20,nein
UC00511,Hessen,25-34,männlich,Desktop,2023-08-04,nein
UC00512,NRW,35-44,männlich,Mobile,2023-01-05,ja
UC00513,Hessen,25-34,weiblich,Mobile,2023-09-24,nein
UC00514,Berlin,35-44,weiblich,Desktop,2023-01-09,nein
UC00515,NRW,45-54,männlich,Mobile,2023-11-26,nein
UC00516,NRW,18-24,weiblich,Mobile,2023-08-11,nein
UC00517,Hamburg,35-44,weiblich,Mobile,2023-05-18,nein
UC00518,NRW,25-34,männlich,Mobile,2023-08-29,nein
UC00519,Berlin,35-44,männlich,Mobile,2023-02-04,nein
UC00520,Bayern,25-34,männlich,Mobile,2023-09-02,nein
UC00521,Baden-Württemberg,18-24,weiblich,Desktop,2023-07-06,nein
UC00522,Baden-Württemberg,55-64,weiblich,Mobile,2023-03-11,ja
UC00523,Berlin,18-24,männlich,Mobile,2023-11-11,nein
UC00524,Baden-Württemberg,45-54,divers,Tablet,2023-02-08,nein
UC00525,NRW,35-44,männlich,Desktop,2023-10-24,nein
UC00526,NRW,55-64,männlich,Mobile,2023-11-22,nein
UC00527,Bayern,25-34,weiblich,Desktop,2023-05-20,nein
UC00528,Bayern,45-54,männlich,Mobile,2023-08-07,nein
UC00529,Hessen,45-54,divers,Mobile,2023-03-10,nein
UC00530,Bayern,25-34,weiblich,Mobile,2023-01-01,nein
UC00531,Berlin,45-54,weiblich,Mobile,2023-11-08,nein
UC00532,NRW,18-24,männlich,Tablet,2023-10-28,ja
UC00533,Baden-Württemberg,25-34,weiblich,Desktop,2023-09-15,nein
UC00534,Bayern,25-34,weiblich,Mobile,2023-06-19,nein
UC00535,Brandenburg,45-54,weiblich,Tablet,2023-09-27,nein
UC00536,Berlin,25-34,männlich,Desktop,2023-05-27,nein
UC00537,Hamburg,25-34,männlich,Tablet,2023-08-11,nein
UC00538,Thüringen,65+,weiblich,Desktop,2023-12-24,nein
UC00539,Berlin,35-44,weiblich,Mobile,2023-05-09,nein
UC00540,NRW,65+,weiblich,Desktop,2023-02-04,nein
UC00541,Hamburg,45-54,weiblich,Mobile,2023-03-23,nein
UC00542,Bayern,25-34,weiblich,Mobile,2023-05-30,nein
UC00543,Baden-Württemberg,25-34,weiblich,Desktop,2023-05-17,nein
UC00544,Bayern,35-44,männlich,Desktop,2023-09-24,nein
UC00545,Baden-Württemberg,45-54,weiblich,Mobile,2023-04-12,nein
UC00546,Bayern,25-34,weiblich,Desktop,2023-08-01,nein
UC00547,Thüringen,25-34,divers,Desktop,2023-10-01,ja
UC00548,Brandenburg,25-34,männlich,Mobile,2023-02-09,nein
UC00549,Thüringen,35-44,männlich,Tablet,2023-07-29,nein
UC00550,NRW,25-34,weiblich,Mobile,2023-11-23,nein
UC00551,Bayern,18-24,weiblich,Desktop,2023-08-31,nein
UC00552,NRW,18-24,weiblich,Mobile,2023-02-01,nein
UC00553,Bayern,45-54,weiblich,Desktop,2023-04-13,ja
UC00554,Baden-Württemberg,25-34,männlich,Mobile,2023-06-23,ja
UC00555,Baden-Württemberg,25-34,männlich,Mobile,2023-02-28,nein
UC00556,Berlin,18-24,weiblich,Mobile,2023-10-21,nein
UC00557,Berlin,55-64,männlich,Mobile,2023-07-27,nein
UC00558,Niedersachsen,35-44,weiblich,Mobile,2023-06-03,nein
UC00559,Hamburg,35-44,männlich,Desktop,2023-09-21,nein
UC00560,Bayern,65+,weiblich,Tablet,2023-03-06,nein
UC00561,Hessen,25-34,weiblich,Tablet,2023-06-19,nein
UC00562,Hessen,25-34,männlich,Mobile,2023-10-10,nein
UC00563,Bayern,25-34,weiblich,Mobile,2023-04-18,nein
UC00564,Niedersachsen,18-24,männlich,Desktop,2023-10-31,nein
UC00565,Baden-Württemberg,25-34,männlich,Desktop,2023-12-31,ja
UC00566,Bayern,45-54,männlich,Desktop,2023-12-08,nein
UC00567,Baden-Württemberg,25-34,weiblich,Desktop,2023-01-15,ja
UC00568,Baden-Württemberg,35-44,männlich,Mobile,2023-06-03,nein
UC00569,NRW,25-34,männlich,Tablet,2023-12-15,nein
UC00570,NRW,45-54,weiblich,Desktop,2023-11-30,nein
UC00571,Bayern,55-64,weiblich,Tablet,2023-06-22,nein
UC00572,NRW,45-54,männlich,Mobile,2023-06-21,nein
UC00573,Hessen,45-54,männlich,Desktop,2023-11-15,ja
UC00574,Hessen,18-24,männlich,Mobile,2023-10-31,nein
UC00575,Sachsen,18-24,weiblich,Desktop,2023-11-22,ja
UC00576,Bayern,18-24,weiblich,Mobile,2023-05-24,nein
UC00577,Baden-Württemberg,35-44,weiblich,Mobile,2023-05-25,nein
UC00578,Baden-Württemberg,65+,weiblich,Mobile,2023-05-14,ja
UC00579,Niedersachsen,45-54,männlich,Mobile,2023-05-31,ja
UC00580,Sachsen,45-54,weiblich,Mobile,2023-03-29,nein
UC00581,NRW,35-44,weiblich,Desktop,2023-10-26,nein
UC00582,Baden-Württemberg,25-34,weiblich,Desktop,2023-03-28,nein
UC00583,Hessen,25-34,männlich,Desktop,2023-06-14,nein
UC00584,Sachsen,35-44,weiblich,Mobile,2023-07-22,nein
UC00585,NRW,18-24,weiblich,Desktop,2023-11-24,nein
UC00586,Berlin,35-44,weiblich,Desktop,2023-07-07,ja
UC00587,Thüringen,45-54,männlich,Mobile,2023-10-04,nein
UC00588,Berlin,25-34,weiblich,Mobile,2023-01-23,nein
UC00589,Hessen,35-44,männlich,Desktop,2023-10-08,ja
UC00590,Baden-Württemberg,25-34,männlich,Mobile,2023-10-14,ja
UC00591,Hamburg,35-44,weiblich,Desktop,2023-03-28,nein
UC00592,Berlin,35-44,männlich,Mobile,2023-04-27,nein
UC00593,Sachsen,55-64,weiblich,Mobile,2023-02-19,nein
UC00594,Hamburg,35-44,männlich,Tablet,2023-12-16,nein
UC00595,Bayern,25-34,männlich,Mobile,2023-11-03,nein
UC00596,NRW,35-44,weiblich,Mobile,2023-01-21,nein
UC00597,Berlin,65+,weiblich,Desktop,2023-07-14,ja
UC00598,Hamburg,35-44,weiblich,Desktop,2023-02-28,ja
UC00599,NRW,35-44,männlich,Desktop,2023-06-27,ja
UC00600,Sachsen,25-34,weiblich,Mobile,2023-03-10,nein
UC00601,Bayern,35-44,weiblich,Desktop,2023-08-12,nein
UC00602,Baden-Württemberg,45-54,weiblich,Desktop,2023-09-04,nein
UC00603,Baden-Württemberg,35-44,weiblich,Mobile,2023-10-11,nein
UC00604,Bayern,25-34,männlich,Mobile,2023-09-20,ja
UC00605,Hamburg,25-34,männlich,Mobile,2023-02-09,nein
UC00606,Berlin,25-34,männlich,Mobile,2023-04-23,nein
UC00607,Baden-Württemberg,35-44,weiblich,Desktop,2023-02-21,nein
UC00608,Niedersachsen,25-34,weiblich,Tablet,2023-12-23,nein
UC00609,Bayern,25-34,divers,Mobile,2023-01-09,nein
UC00610,Bayern,25-34,männlich,Mobile,2023-12-07,nein
UC00611,Hessen,35-44,männlich,Mobile,2023-02-11,nein
UC00612,Bayern,45-54,weiblich,Mobile,2023-08-01,nein
UC00613,Hamburg,25-34,männlich,Mobile,2023-06-13,nein
UC00614,Berlin,25-34,männlich,Mobile,2023-11-19,nein
UC00615,Baden-Württemberg,35-44,weiblich,Desktop,2023-07-13,nein
UC00616,NRW,25-34,weiblich,Mobile,2023-10-01,nein
UC00617,Bayern,35-44,männlich,Desktop,2023-07-06,nein
UC00618,Bayern,45-54,männlich,Desktop,2023-09-17,nein
UC00619,Brandenburg,45-54,weiblich,Desktop,2023-12-18,nein
UC00620,NRW,65+,weiblich,Mobile,2023-02-08,nein
UC00621,Sachsen,55-64,weiblich,Desktop,2023-06-15,nein
UC00622,Bayern,45-54,weiblich,Desktop,2023-09-15,nein
UC00623,NRW,55-64,männlich,Mobile,2023-10-12,ja
UC00624,Hessen,25-34,weiblich,Tablet,2023-04-16,nein
UC00625,Hamburg,35-44,weiblich,Desktop,2023-03-06,ja
UC00626,Hamburg,18-24,männlich,Mobile,2023-06-11,nein
UC00627,Baden-Württemberg,35-44,weiblich,Desktop,2023-10-30,nein
UC00628,Bayern,45-54,männlich,Tablet,2023-02-20,nein
UC00629,Baden-Württemberg,55-64,weiblich,Mobile,2023-09-12,nein
UC00630,Hamburg,45-54,männlich,Mobile,2023-08-08,nein
UC00631,Brandenburg,55-64,weiblich,Desktop,2023-08-29,ja
UC00632,Berlin,25-34,weiblich,Desktop,2023-05-30,ja
UC00633,Hessen,55-64,männlich,Mobile,2023-12-29,ja
UC00634,Sachsen,55-64,männlich,Mobile,2023-07-10,nein
UC00635,NRW,25-34,weiblich,Mobile,2023-05-28,nein
UC00636,NRW,35-44,männlich,Mobile,2023-11-29,nein
UC00637,NRW,65+,männlich,Mobile,2023-06-06,nein
UC00638,Berlin,18-24,weiblich,Desktop,2023-08-29,nein
UC00639,Niedersachsen,35-44,männlich,Mobile,2023-05-13,nein
UC00640,Bayern,25-34,weiblich,Mobile,2023-08-29,nein
UC00641,Hamburg,25-34,weiblich,Mobile,2023-09-13,nein
UC00642,NRW,55-64,männlich,Mobile,2023-07-22,nein
UC00643,Bayern,55-64,weiblich,Desktop,2023-10-16,nein
UC00644,Bayern,35-44,weiblich,Tablet,2023-06-02,nein
UC00645,Hessen,25-34,weiblich,Desktop,2023-01-19,nein
UC00646,Hessen,35-44,männlich,Mobile,2023-09-13,nein
UC00647,Baden-Württemberg,65+,weiblich,Desktop,2023-08-03,nein
UC00648,Hessen,35-44,weiblich,Tablet,2023-03-10,nein
UC00649,Bayern,45-54,weiblich,Desktop,2023-08-24,nein
UC00650,Baden-Württemberg,25-34,divers,Tablet,2023-10-24,nein
UC00651,NRW,25-34,weiblich,Desktop,2023-02-23,nein
UC00652,Hamburg,45-54,weiblich,Desktop,2023-12-01,nein
UC00653,Hamburg,35-44,weiblich,Mobile,2023-10-05,nein
UC00654,NRW,45-54,divers,Desktop,2023-03-11,nein
UC00655,Hamburg,25-34,weiblich,Mobile,2023-07-06,nein
UC00656,Brandenburg,45-54,männlich,Desktop,2023-07-27,nein
UC00657,Sachsen,45-54,weiblich,Mobile,2023-02-26,ja
UC00658,Bayern,25-34,männlich,Tablet,2023-09-23,nein
UC00659,Hessen,45-54,weiblich,Desktop,2023-01-13,nein
UC00660,Baden-Württemberg,35-44,männlich,Mobile,2023-03-29,nein
UC00661,Berlin,25-34,männlich,Desktop,2023-04-22,nein
UC00662,Bayern,25-34,weiblich,Desktop,2023-09-24,nein
UC00663,Berlin,18-24,weiblich,Desktop,2023-10-31,nein
UC00664,Baden-Württemberg,25-34,männlich,Desktop,2023-05-23,nein
UC00665,Baden-Württemberg,35-44,männlich,Tablet,2023-04-25,nein
UC00666,Thüringen,18-24,männlich,Desktop,2023-02-16,nein
UC00667,Baden-Württemberg,35-44,weiblich,Desktop,2023-04-10,ja
UC00668,Baden-Württemberg,55-64,weiblich,Tablet,2023-08-20,ja
UC00669,Niedersachsen,35-44,männlich,Mobile,2023-08-11,nein
UC00670,Bayern,45-54,weiblich,Tablet,2023-07-22,ja
UC00671,Baden-Württemberg,35-44,weiblich,Mobile,2023-03-27,nein
UC00672,Berlin,25-34,weiblich,Tablet,2023-08-29,nein
UC00673,Thüringen,55-64,divers,Mobile,2023-09-17,nein
UC00674,NRW,45-54,männlich,Mobile,2023-01-16,nein
UC00675,NRW,55-64,männlich,Mobile,2023-07-29,nein
UC00676,Bayern,35-44,männlich,Mobile,2023-07-17,nein
UC00677,Bayern,55-64,weiblich,Mobile,2023-02-07,ja
UC00678,Brandenburg,35-44,weiblich,Mobile,2023-09-18,nein
UC00679,NRW,45-54,männlich,Mobile,2023-11-18,nein
UC00680,Thüringen,45-54,männlich,Tablet,2023-10-18,nein
UC00681,Bayern,45-54,weiblich,Mobile,2023-03-11,nein
UC00682,Berlin,35-44,weiblich,Mobile,2023-05-31,nein
UC00683,Baden-Württemberg,25-34,weiblich,Mobile,2023-01-03,nein
UC00684,Berlin,45-54,männlich,Desktop,2023-01-29,nein
UC00685,Baden-Württemberg,25-34,männlich,Desktop,2023-04-20,nein
UC00686,Baden-Württemberg,25-34,männlich,Mobile,2023-07-27,nein
UC00687,Hamburg,45-54,männlich,Mobile,2023-09-04,ja
UC00688,Hamburg,55-64,männlich,Desktop,2023-05-25,nein
UC00689,Bayern,55-64,weiblich,Mobile,2023-08-11,nein
UC00690,Baden-Württemberg,65+,weiblich,Desktop,2023-12-17,nein
UC00691,NRW,55-64,männlich,Mobile,2023-03-13,nein
UC00692,Hessen,25-34,weiblich,Desktop,2023-11-27,ja
UC00693,Hessen,65+,männlich,Desktop,2023-01-29,nein
UC00694,Bayern,18-24,männlich,Mobile,2023-05-09,nein
UC00695,Hamburg,25-34,weiblich,Mobile,2023-03-17,nein
UC00696,Baden-Württemberg,35-44,weiblich,Desktop,2023-08-08,nein
UC00697,Hessen,65+,weiblich,Mobile,2023-11-02,nein
UC00698,Hamburg,35-44,männlich,Mobile,2023-10-12,nein
UC00699,Baden-Württemberg,35-44,männlich,Mobile,2023-02-12,ja
UC00700,Berlin,55-64,männlich,Mobile,2023-07-29,nein
UC00701,Hamburg,35-44,männlich,Desktop,2023-11-26,nein
UC00702,Bayern,35-44,weiblich,Desktop,2023-12-18,ja
UC00703,NRW,55-64,weiblich,Desktop,2023-02-27,nein
UC00704,NRW,45-54,männlich,Mobile,2023-06-30,nein
UC00705,Bayern,25-34,weiblich,Mobile,2023-11-10,nein
UC00706,Hamburg,45-54,weiblich,Mobile,2023-08-08,nein
UC00707,Berlin,65+,männlich,Mobile,2023-05-20,ja
UC00708,Hessen,25-34,weiblich,Mobile,2023-09-17,nein
UC00709,Niedersachsen,25-34,weiblich,Mobile,2023-01-19,ja
UC00710,Berlin,18-24,männlich,Desktop,2023-04-17,nein
UC00711,NRW,35-44,weiblich,Desktop,2023-05-22,nein
UC00712,Niedersachsen,18-24,weiblich,Tablet,2023-03-28,nein
UC00713,NRW,55-64,weiblich,Mobile,2023-08-23,ja
UC00714,Sachsen,35-44,weiblich,Mobile,2023-04-20,nein
UC00715,NRW,25-34,männlich,Mobile,2023-03-31,nein
UC00716,NRW,18-24,männlich,Mobile,2023-08-18,ja
UC00717,Hessen,18-24,weiblich,Mobile,2023-03-04,ja
UC00718,Baden-Württemberg,55-64,weiblich,Mobile,2023-12-25,nein
UC00719,Brandenburg,35-44,männlich,Mobile,2023-10-07,nein
UC00720,Hessen,65+,weiblich,Desktop,2023-07-03,nein
UC00721,Bayern,55-64,männlich,Desktop,2023-11-15,nein
UC00722,Berlin,35-44,weiblich,Desktop,2023-12-25,nein
UC00723,Berlin,25-34,weiblich,Mobile,2023-03-20,nein
UC00724,Niedersachsen,45-54,männlich,Desktop,2023-03-10,nein
UC00725,Berlin,18-24,männlich,Mobile,2023-02-15,ja
UC00726,Berlin,55-64,weiblich,Mobile,2023-12-31,nein
UC00727,Berlin,35-44,weiblich,Mobile,2023-07-25,nein
UC00728,Niedersachsen,35-44,männlich,Mobile,2023-11-09,nein
UC00729,Hessen,45-54,weiblich,Mobile,2023-07-05,nein
UC00730,Niedersachsen,18-24,männlich,Mobile,2023-04-11,nein
UC00731,Hamburg,45-54,männlich,Mobile,2023-01-03,nein
UC00732,NRW,45-54,weiblich,Mobile,2023-06-15,nein
UC00733,NRW,55-64,weiblich,Mobile,2023-04-18,nein
UC00734,NRW,25-34,männlich,Mobile,2023-03-11,nein
UC00735,Berlin,25-34,weiblich,Mobile,2023-10-01,nein
UC00736,Bayern,55-64,weiblich,Mobile,2023-11-01,nein
UC00737,Bayern,25-34,weiblich,Mobile,2023-08-02,nein
UC00738,Hamburg,18-24,weiblich,Desktop,2023-11-09,ja
UC00739,Bayern,55-64,weiblich,Mobile,2023-03-28,nein
UC00740,Berlin,45-54,männlich,Mobile,2023-09-12,nein
UC00741,Hamburg,35-44,männlich,Desktop,2023-09-06,nein
UC00742,Bayern,55-64,männlich,Mobile,2023-03-17,ja
UC00743,Berlin,35-44,weiblich,Mobile,2023-01-15,nein
UC00744,Berlin,65+,weiblich,Mobile,2023-06-05,nein
UC00745,NRW,35-44,weiblich,Desktop,2023-01-27,nein
UC00746,Baden-Württemberg,45-54,männlich,Desktop,2023-05-15,nein
UC00747,NRW,35-44,weiblich,Tablet,2023-08-12,ja
UC00748,Bayern,35-44,männlich,Mobile,2023-05-13,nein
UC00749,Hessen,65+,männlich,Desktop,2023-08-12,nein
UC00750,Baden-Württemberg,25-34,weiblich,Mobile,2023-05-12,nein
UC00751,Baden-Württemberg,35-44,männlich,Mobile,2023-02-15,nein
UC00752,NRW,45-54,weiblich,Desktop,2023-11-07,nein
UC00753,Brandenburg,35-44,weiblich,Desktop,2023-04-07,nein
UC00754,NRW,45-54,weiblich,Mobile,2023-03-11,nein
UC00755,NRW,55-64,weiblich,Tablet,2023-09-23,nein
UC00756,NRW,45-54,weiblich,Mobile,2023-04-14,nein
UC00757,NRW,25-34,männlich,Mobile,2023-02-11,ja
UC00758,Bayern,65+,weiblich,Mobile,2023-11-29,nein
UC00759,Bayern,35-44,männlich,Mobile,2023-12-09,nein
UC00760,Sachsen,35-44,divers,Tablet,2023-04-19,nein
UC00761,Hessen,25-34,weiblich,Mobile,2023-12-31,nein
UC00762,Baden-Württemberg,25-34,männlich,Mobile,2023-02-16,nein
UC00763,Baden-Württemberg,45-54,weiblich,Mobile,2023-08-14,ja
UC00764,NRW,55-64,weiblich,Mobile,2023-04-15,nein
UC00765,Berlin,25-34,weiblich,Mobile,2023-09-30,nein
UC00766,NRW,35-44,weiblich,Mobile,2023-08-12,nein
UC00767,Hessen,45-54,männlich,Mobile,2023-11-29,nein
UC00768,Bayern,65+,weiblich,Desktop,2023-03-10,nein
UC00769,Bayern,55-64,männlich,Mobile,2023-05-03,nein
UC00770,NRW,35-44,männlich,Mobile,2023-09-26,ja
UC00771,NRW,25-34,männlich,Mobile,2023-10-17,nein
UC00772,NRW,35-44,männlich,Mobile,2023-01-08,nein
UC00773,NRW,45-54,männlich,Mobile,2023-09-10,nein
UC00774,Bayern,45-54,weiblich,Desktop,2023-07-09,nein
UC00775,Baden-Württemberg,18-24,männlich,Mobile,2023-02-26,nein
UC00776,Berlin,55-64,weiblich,Desktop,2023-06-07,nein
UC00777,Bayern,25-34,weiblich,Mobile,2023-04-24,nein
UC00778,Berlin,25-34,männlich,Desktop,2023-12-31,nein
UC00779,Berlin,65+,weiblich,Mobile,2023-01-09,ja
UC00780,NRW,25-34,männlich,Desktop,2023-03-23,ja
UC00781,Bayern,18-24,männlich,Mobile,2023-01-11,nein
UC00782,Baden-Württemberg,65+,weiblich,Desktop,2023-02-02,nein
UC00783,Sachsen,25-34,weiblich,Mobile,2023-09-01,ja
UC00784,Baden-Württemberg,25-34,weiblich,Mobile,2023-12-22,nein
UC00785,Baden-Württemberg,65+,männlich,Mobile,2023-06-22,ja
UC00786,Brandenburg,35-44,männlich,Mobile,2023-10-18,nein
UC00787,Berlin,35-44,männlich,Mobile,2023-05-15,nein
UC00788,NRW,18-24,weiblich,Mobile,2023-03-02,nein
UC00789,Bayern,45-54,männlich,Mobile,2023-07-02,nein
UC00790,Hamburg,35-44,männlich,Mobile,2023-10-25,nein
UC00791,NRW,25-34,weiblich,Mobile,2023-06-09,nein
UC00792,Baden-Württemberg,25-34,männlich,Desktop,2023-11-18,nein
UC00793,NRW,35-44,weiblich,Desktop,2023-12-20,nein
UC00794,Hamburg,25-34,männlich,Mobile,2023-04-15,nein
UC00795,Sachsen,25-34,weiblich,Desktop,2023-08-28,nein
UC00796,Hamburg,35-44,weiblich,Mobile,2023-07-27,ja
UC00797,Thüringen,25-34,weiblich,Mobile,2023-01-04,nein
UC00798,Bayern,35-44,weiblich,Mobile,2023-11-07,nein
UC00799,NRW,45-54,weiblich,Mobile,2023-10-19,nein
